Stage,Day,Hour,PV,WT,Electricity Load,Hydrogen Load,Electricity Prices
0,18,13,0.096623526,9.103576391,3005.440859,3411.16862,1.011161856
0,18,14,0.113293324,9.783798902,4708.418312,9040.623449,0.939776062
0,18,15,0.018801192,10.67627307,4891.507332,10151.89245,0.971629235
0,18,16,0.079642819,10.12972326,4204.115087,10645.1486,0.96959955
0,18,17,0.024640161,9.543449465,4375.739264,9676.056632,0.999768781
0,18,18,0.015166656,10.61747847,3674.893499,7552.894919,0.965439773
0,18,19,0.018643005,10.71647686,3396.417103,8361.836373,0.992607572
0,18,20,0.070577813,9.950568052,3919.758211,5762.741217,0.979644006
0,18,21,0.001809488,9.715265492,3477.491582,5386.622241,0.995124916
0,18,22,0,8.725736612,3433.821796,19.5723774,0.95357342
0,18,23,0,10.33063141,2786.302568,1479.079681,0.989733025
0,18,24,0,10.03684679,3131.223688,398.0431571,1.013504593
1,1,1,0,6.907650506,4549.512886,4634.78326,0.944956977
1,1,2,0,5.34377216,4648.219403,3838.021435,0.980492994
1,1,3,0,5.302459886,5268.113619,4226.221447,0.960610403
1,1,4,0,3.774213559,3922.888017,3385.146452,0.950928143
1,1,5,0,4.53623915,4472.625058,3583.568384,0.980492199
1,1,6,0,3.378203535,4854.911299,5733.418073,0.986975653
1,1,7,0,6.463476794,4579.156065,3735.345553,1.002047129
1,1,8,0,5.103635074,5062.172042,2647.309491,0.975145544
1,1,9,0,5.304711179,4068.757644,6726.643734,1.002808055
1,1,10,0.572155474,3.678309657,5054.453129,6046.171183,0.941656524
1,1,11,0.625401211,5.801650559,4172.902166,5545.270133,0.968135006
1,1,12,0.542529508,5.663114775,5333.098612,4818.212139,0.985582319
1,1,13,0.58247366,5.453745212,5339.250651,5962.909485,0.982523966
1,1,14,0.5008998,6.540183855,6822.13657,15737.27307,1.031500059
1,1,15,0.548028129,6.73034691,6146.433548,15354.28717,0.992220906
1,1,16,0.472550311,4.75999915,5972.586571,11202.57541,1.02061121
1,1,17,0.480085293,3.793354158,5291.993831,12277.40577,0.97607056
1,1,18,0,5.537155119,5346.389612,14207.70782,0.996278656
1,1,19,0,4.205888832,5089.089433,13731.49989,0.957731498
1,1,20,0,5.181003991,5223.275111,11146.88669,0.956312771
1,1,21,0,3.676851441,4704.197555,11038.65114,0.968500562
1,1,22,0,6.826093007,5028.951676,4374.432525,0.992793784
1,1,23,0,4.567872584,4995.984638,3734.235881,0.978278015
1,1,24,0,3.470798305,4627.562323,3099.528619,0.979172123
1,2,1,0,6.20319109,3972.732872,1938.682448,0.985527904
1,2,2,0,6.080044083,3528.06201,3601.319607,0.965491305
1,2,3,0,4.663623424,4086.92276,1883.768506,0.972654101
1,2,4,0,5.782726235,3732.956574,1086.827225,0.985741572
1,2,5,0,6.346884745,4030.420618,946.0060065,0.960661455
1,2,6,0,6.317064564,4595.698788,3138.449456,0.952389813
1,2,7,0,4.574336301,3470.766152,2561.22345,1.000698347
1,2,8,0,5.408575875,3981.196309,1090.150528,0.972459024
1,2,9,0,4.993896734,3731.789532,3366.081312,0.996379271
1,2,10,0.245169788,3.278325729,3440.418788,3689.452053,0.970446739
1,2,11,0.288661614,4.811414858,3932.772117,5365.950402,0.930408323
1,2,12,0.302577265,5.961382525,3881.661003,5899.422595,0.976001691
1,2,13,0.499968475,4.140769775,3959.489882,3234.790605,1.01689967
1,2,14,0.374151159,4.063265291,5019.699374,13256.03985,0.998550158
1,2,15,0.336748146,4.8988668,5366.87237,14307.95698,0.963702392
1,2,16,0.258672823,5.739130356,5474.991719,10014.98248,0.964574778
1,2,17,0.269160345,4.467350745,5137.289844,11092.92579,1.001692467
1,2,18,0,4.655172325,5390.279145,10167.34374,0.963944641
1,2,19,0,5.406825392,4881.48583,10291.9527,0.97758065
1,2,20,0,6.650221917,4184.128919,10476.64628,0.99390272
1,2,21,0,3.136965233,4702.882426,9773.127299,0.946149844
1,2,22,0,6.269950439,4717.822299,2384.028909,0.962929773
1,2,23,0,5.251520957,3249.149818,2447.805954,0.973463223
1,2,24,0,3.123676772,4028.468558,3231.499644,0.961528324
1,3,1,0,10.3135144,3828.919898,1605.076105,0.9797425
1,3,2,0,10.3379263,3957.915168,2402.241411,0.953466815
1,3,3,0,9.970710626,3242.293985,1077.409043,0.953185716
1,3,4,0,8.888886884,3900.162685,1516.811487,0.96993199
1,3,5,0,10.26818885,3395.871997,935.3773742,0.953483375
1,3,6,0,10.50172954,4246.275345,1446.91217,0.995209339
1,3,7,0,9.836784621,3245.671616,1078.504531,0.944116107
1,3,8,0,11.07827979,4351.942188,940.530149,0.932048625
1,3,9,0,10.35281556,3019.854045,399.3672125,0.960094999
1,3,10,0.182122438,10.88643273,3342.910348,1652.467581,0.937842538
1,3,11,0.176529893,11.13029324,3883.32759,3888.764337,0.997348773
1,3,12,0.214279632,9.245417066,3861.221742,4064.873065,0.962937851
1,3,13,0.444894086,9.907402206,4011.260583,2792.476683,0.965034574
1,3,14,0.453710734,8.872531374,5530.666711,13620.45782,0.979369677
1,3,15,0.183913272,10.66871328,4669.060694,12597.92468,0.982974849
1,3,16,0.312722812,11.07951408,5272.512168,11011.68711,0.968679115
1,3,17,0.161334783,10.47053793,4807.840164,10197.46288,0.96323897
1,3,18,0,9.566795978,3582.273184,11390.84782,0.970326709
1,3,19,0,9.114264504,4611.261012,9862.145731,0.943040668
1,3,20,0,8.499567559,3856.205061,8442.82096,0.96971139
1,3,21,0,9.780402986,3770.372755,7779.550412,0.978630057
1,3,22,0,10.2370497,3481.217269,196.7690739,0.983183497
1,3,23,0,10.6109817,3941.299502,2004.547196,0.962651902
1,3,24,0,9.016299504,4210.955527,939.9927686,0.969086515
1,4,1,0,10.67435704,3349.580648,596.5709291,0.997126002
1,4,2,0,10.34164954,3290.910239,545.410784,0.971552264
1,4,3,0,10.83091426,3565.139252,587.9462455,1.030476244
1,4,4,0,9.067790324,3740.163459,908.2042542,0.946871597
1,4,5,0,10.66696531,3238.143088,2130.445765,0.954216157
1,4,6,0,8.544339803,3540.99746,386.6177835,0.972013142
1,4,7,0,9.277068733,3110.206408,450.4905182,0.993569727
1,4,8,0,9.702623807,3051.862217,193.1939419,1.045249903
1,4,9,0,10.45835333,3056.51685,3107.243488,0.983014939
1,4,10,0.090035707,9.848151757,3245.437376,1126.482388,1.000180569
1,4,11,0.028470818,9.216184365,3433.952673,1886.035808,1.0404095
1,4,12,0.052160254,10.71722934,3589.095142,3623.873495,1.01225253
1,4,13,0.128663575,9.394062015,3613.450669,3677.268781,0.949579291
1,4,14,0.068548354,8.631774717,5050.098487,13928.02032,1.043980425
1,4,15,0.159699767,10.35768844,4596.901302,11089.79244,0.953481043
1,4,16,0.059803001,9.442897463,4203.333602,10403.13368,1.025700288
1,4,17,0.081611405,10.56645536,5099.626612,11064.22014,0.983074084
1,4,18,0,9.574300339,4500.325888,9895.177726,0.945170237
1,4,19,0,9.799349668,4356.554799,8600.01696,0.990865144
1,4,20,0,10.38852322,4126.747494,8941.89042,0.993741444
1,4,21,0,8.432074988,4330.743926,7238.128969,0.962478618
1,4,22,0,10.21233431,3245.354974,683.5203378,0.957663793
1,4,23,0,9.62593352,3399.715074,1000.405678,0.985022247
1,4,24,0,9.722134907,3271.923094,2503.690015,0.952732285
1,5,1,0,11.83021415,2900.175092,106.1081664,0.958801737
1,5,2,0,11.64502735,3380.518744,2122.343336,0.956155419
1,5,3,0,12.3223121,3622.173272,1017.025976,0.979171306
1,5,4,0,13.28820771,3918.895305,641.2582772,0.955819794
1,5,5,0,11.21341116,3930.473562,1215.718182,0.986237124
1,5,6,0,12.82070134,2954.939201,418.6283955,0.954695958
1,5,7,0,12.49307835,3651.682865,790.5045864,0.986316133
1,5,8,0,13.71542659,3858.386434,612.1839744,0.926868952
1,5,9,0,12.71287986,2893.370369,1448.064533,1.014202794
1,5,10,0.070319818,12.67106932,3203.013463,2413.266108,1.005935796
1,5,11,0.112277366,11.40022857,3092.696112,2808.287857,0.974887798
1,5,12,0.0612207,13.6256313,4133.902189,2627.103251,0.97189621
1,5,13,0.108606036,11.22689213,3195.402652,4240.090705,0.958533393
1,5,14,0.067688192,13.24307572,5235.650178,11218.07555,0.992365289
1,5,15,0.160577894,12.40647749,4995.931153,11932.43767,0.989893322
1,5,16,0.105389754,11.26671562,5127.529884,10120.67896,0.96300129
1,5,17,0.103534691,12.48980183,4364.869745,8490.550819,1.041994289
1,5,18,0,13.34219598,3367.17658,10250.72589,0.9985782
1,5,19,0,12.13900331,3589.182548,10179.28664,0.980705072
1,5,20,0,12.4396435,3926.166108,9009.062883,0.95405566
1,5,21,0,13.90217507,3516.275471,8334.006924,0.951452133
1,5,22,0,11.99250692,3882.585348,833.6023873,0.97519811
1,5,23,0,12.65425988,3352.766512,1268.624083,1.007787041
1,5,24,0,13.33918808,3498.870068,1651.419148,0.988376109
1,6,1,0,0,3531.86212,1811.452297,0.983662552
1,6,2,0,0,3365.214441,222.4949445,0.955053524
1,6,3,0,0,3113.964168,1955.332131,0.995052615
1,6,4,0,3.663614378,3198.498888,1929.385297,0.933844816
1,6,5,0,0,3070.542111,807.3607101,0.963057217
1,6,6,0,0,3346.673686,168.8914459,1.001329775
1,6,7,0,0,3750.498056,2592.275702,0.964898924
1,6,8,0,0,3572.740817,454.4587042,1.014826471
1,6,9,0.355809369,0,3782.596862,1508.17687,1.015735664
1,6,10,0.516342158,0,3152.546504,1754.520368,0.974290285
1,6,11,0.446951456,0,3376.49093,1136.882677,0.974657323
1,6,12,0.723401823,0,3122.709533,2020.99511,0.975690196
1,6,13,0.646779738,0,3168.781088,4068.489053,0.985867963
1,6,14,0.674003436,0,4647.69038,12118.50045,0.956562406
1,6,15,0.665919698,0,5074.465532,12309.13495,0.956302559
1,6,16,0.384014972,0,3782.417319,11232.34247,0.976313022
1,6,17,0.479698726,0,3889.127855,12393.82104,0.982557462
1,6,18,0.299118912,0,4430.388734,10943.82585,0.931441885
1,6,19,0,0,4137.671976,9439.368494,0.988385612
1,6,20,0,0,3888.88429,8920.277067,0.965784621
1,6,21,0,0,3242.610404,8133.580049,1.024995796
1,6,22,0,0,3185.407721,2273.079883,0.9640498
1,6,23,0,0,3986.696787,843.7096298,1.003362315
1,6,24,0,0,3113.514567,1284.832625,0.949172682
1,7,1,0,6.745087409,3233.923758,90.01167635,1.009403356
1,7,2,0,5.181986365,3759.019366,2309.592597,1.005887758
1,7,3,0,3.317243107,3060.934674,314.5308359,0.974793989
1,7,4,0,2.824767397,3348.244276,146.2841513,0.945870587
1,7,5,0,4.271108524,3272.889651,530.8075431,0.935758979
1,7,6,0,2.937136283,3988.554465,851.9971415,0.993256501
1,7,7,0,5.547619083,3718.979176,808.5937754,0.990488433
1,7,8,0,4.590768876,3357.279644,293.907531,0.965692757
1,7,9,0.29739487,6.567597525,2158.021628,1119.448427,0.965623248
1,7,10,0.337823535,3.29498377,3021.511512,1443.965122,0.93977276
1,7,11,0.373381874,4.401503145,3494.981248,1359.378792,0.958193666
1,7,12,0.416681047,6.884461037,2588.771613,4145.610382,1.040688698
1,7,13,0.407990847,6.945941731,3552.760968,4501.643957,0.965458959
1,7,14,0.331695515,6.268306852,4282.877313,12422.18134,0.976150691
1,7,15,0.255181044,6.447193928,4864.690933,11681.60595,0.974993598
1,7,16,0.249295982,3.125770901,4733.404727,10646.60614,0.96799932
1,7,17,0.242066567,4.226641251,5029.243553,9949.820521,0.990256279
1,7,18,0.190689392,5.67389562,3359.458888,9419.432531,0.941321897
1,7,19,0,5.962500949,4149.099476,8312.303233,0.976245973
1,7,20,0,6.329185421,4168.316275,7781.777437,0.985392518
1,7,21,0,6.379741652,3730.327897,6871.862933,0.97714392
1,7,22,0,6.522171872,3244.390562,406.3300777,0.935008415
1,7,23,0,5.244984421,3401.649734,242.5744553,0.977062275
1,7,24,0,4.459620746,3913.04545,1976.38017,0.948799501
1,8,1,0,8.641372639,4166.791616,555.9556825,0.970681175
1,8,2,0,9.171541177,4244.761636,1665.302322,0.954438446
1,8,3,0,8.703621543,4100.520301,1070.563797,0.958856323
1,8,4,0,8.596701685,3379.61512,672.1100527,0.983148315
1,8,5,0,9.032072228,3862.901104,1181.443981,0.981686616
1,8,6,0,9.772352313,2728.213466,1115.163703,0.996993639
1,8,7,0,10.28163414,4314.489407,685.0232031,0.971261375
1,8,8,0,10.34293747,3397.891212,1379.601191,0.944900463
1,8,9,0.034037145,11.16022953,3836.708997,2052.934235,0.968286121
1,8,10,0.013586832,9.502327169,2601.697787,2895.120337,0.94821985
1,8,11,0.032729964,10.88941947,3324.620079,3479.748422,0.969461011
1,8,12,0.091970141,9.847104568,3178.502999,3031.118586,0.990555102
1,8,13,0.122377561,8.73341066,2802.796988,2998.242032,0.963126671
1,8,14,0.163739788,9.967452287,5460.300712,12421.70012,0.969883722
1,8,15,0.077541612,9.931286705,4571.04484,10391.04773,0.955443048
1,8,16,0.110390487,10.30469467,4922.48783,12246.07242,0.96568039
1,8,17,0.122277599,9.60326336,4486.913831,11461.63561,1.000204003
1,8,18,0.074641584,9.202055497,5125.690735,9426.885019,0.970696766
1,8,19,0,10.69499787,4299.409962,10508.47079,0.970441899
1,8,20,0,9.772662587,3588.319899,7596.777424,0.961641226
1,8,21,0,10.70976618,3856.11819,6912.19954,0.977209782
1,8,22,0,8.58159198,3924.085766,814.4682088,1.016099452
1,8,23,0,8.690750864,3288.105065,1513.403158,0.974868971
1,8,24,0,10.61738115,3601.604198,1916.272959,0.959252775
1,9,1,0,12.36184048,3612.20059,1174.115332,0.977765092
1,9,2,0,11.54816845,3342.67662,277.506713,0.9995825
1,9,3,0,12.45667017,3255.683614,381.0985843,0.977845989
1,9,4,0,11.30008262,3590.743523,291.2959695,0.973360118
1,9,5,0,13.00316382,3329.972631,626.6105336,0.998737816
1,9,6,0,12.32418299,3617.330127,339.3958801,0.967002701
1,9,7,0,13.47418182,3437.161241,355.0516639,0.990885137
1,9,8,0,13.85426917,3489.6821,1822.240359,0.969346915
1,9,9,0.097295342,11.92296172,2719.177437,2180.509538,0.980554778
1,9,10,0.123725806,13.87812043,3252.200678,2745.547051,0.958642395
1,9,11,0.031041205,11.58666368,3052.92914,2223.820852,0.944299602
1,9,12,0.130526123,12.81398274,3601.114003,3508.239813,0.965966368
1,9,13,0.107980009,12.65826166,3796.059416,4035.248873,0.959174883
1,9,14,0.028290893,12.50257417,4914.40664,12383.97019,0.979177596
1,9,15,0.02547808,12.35022342,4734.707762,11401.01544,0.943404218
1,9,16,0.076809846,12.03948754,4965.156023,9546.402542,0.958996022
1,9,17,0.11784215,12.33160284,4250.049457,9891.596736,0.970613853
1,9,18,0.023404348,11.99959056,3673.238534,8818.036395,0.984008022
1,9,19,0,12.67235242,3695.353784,8827.442571,0.997593881
1,9,20,0,11.35111769,3466.973321,9790.233296,0.986176009
1,9,21,0,11.25684707,3984.431339,8896.85189,0.942701575
1,9,22,0,12.47802133,4205.467239,1401.669373,0.931393451
1,9,23,0,12.54668227,3871.538482,811.8944776,1.004224433
1,9,24,0,12.39013899,3678.421787,838.9108847,0.994007345
1,10,1,0,0,3139.08725,3.472647194,1.019753933
1,10,2,0,0,3356.585753,655.5159435,0.979258556
1,10,3,0,3.807732421,3315.860153,621.0280461,0.947326237
1,10,4,0,0,3265.75581,427.7167626,0.987478942
1,10,5,0,0,3033.815022,205.3275901,0.980194876
1,10,6,0,0,3722.370065,509.7522584,0.981640213
1,10,7,0,0,3871.494038,1109.194379,0.957592566
1,10,8,0,0,3102.017585,21.80364814,0.957665286
1,10,9,0.557072843,0,2319.667921,1070.775876,0.97417581
1,10,10,0.633143757,0,2850.673213,2142.548675,0.986738808
1,10,11,0.710478271,3.705822864,3559.884401,2573.556345,0.988043281
1,10,12,0.855425147,0,3306.425655,2639.635211,0.965965808
1,10,13,0.832539693,0,3451.690014,4617.946386,1.002952095
1,10,14,0.739784858,0,5254.564439,8490.874085,0.989796197
1,10,15,0.689566689,0,4712.499137,10230.55998,1.000334309
1,10,16,0.63166352,0,4283.925451,12010.32894,0.995446223
1,10,17,0.602181867,0,4584.619348,8597.852643,0.948037501
1,10,18,0.488493219,0,3611.238821,7650.027913,0.942890588
1,10,19,0.405635022,0,4045.129915,6560.117562,1.005523837
1,10,20,0,0,4029.512082,8034.962327,0.971774386
1,10,21,0,0,4264.547456,5120.878508,0.960766047
1,10,22,0,3.73003467,3244.850159,1153.09825,0.981298983
1,10,23,0,3.856637279,3731.157649,710.0443838,0.974126285
1,10,24,0,3.641920291,3242.420901,445.7195629,1.006829537
1,11,1,0,2.881200223,3815.453372,255.2526697,1.00057164
1,11,2,0,4.899245156,3355.368865,1369.272465,0.975085557
1,11,3,0,3.28420598,2168.260341,289.9647243,0.9677173
1,11,4,0,5.799023215,4162.14969,634.6278466,0.963865996
1,11,5,0,6.102880308,3142.456559,1592.435382,1.008262886
1,11,6,0,6.194987755,3104.219313,131.3747891,0.950804042
1,11,7,0,4.477891509,4225.437125,616.0388004,1.000158081
1,11,8,0,3.640754352,3084.291577,2550.910801,0.989887088
1,11,9,0.419115664,3.635896459,2560.833881,1816.683281,0.978738467
1,11,10,0.555265894,4.147494161,2984.221736,920.8805263,0.978561378
1,11,11,0.562997849,5.692723704,2661.483082,2187.63664,0.968664668
1,11,12,0.717332704,4.232585864,2841.044046,2761.270899,1.040483485
1,11,13,0.719130105,4.030065388,4379.056198,1390.096963,0.99494124
1,11,14,0.583579314,4.23605801,5200.800714,9423.231282,0.993433941
1,11,15,0.481529576,4.647091915,4968.611111,8809.753841,0.9923801
1,11,16,0.568532523,6.649324156,4407.40449,9119.560266,0.956656255
1,11,17,0.34990335,6.685102248,4443.366244,9520.620913,0.965660487
1,11,18,0.449635953,5.735774433,4436.213082,8093.268657,0.988158212
1,11,19,0.326156815,4.333874443,3744.239998,8992.647699,0.973171429
1,11,20,0,3.985883226,3906.342241,8728.15865,0.941746302
1,11,21,0,6.055675003,3095.769435,7020.198373,0.980628245
1,11,22,0,3.730576146,3145.177356,926.4874423,0.979115742
1,11,23,0,6.57139852,3750.298205,441.3591876,0.996521361
1,11,24,0,4.582808194,4036.171063,481.2919406,1.001377536
1,12,1,0,5.259229736,3359.125737,147.351503,0.972751272
1,12,2,0,4.245227131,2033.215325,674.136145,0.984220895
1,12,3,0,6.295206953,3146.559818,1010.802521,1.000016312
1,12,4,0,2.915813749,3597.903076,406.253729,0.961056964
1,12,5,0,5.733717536,2646.875281,1648.479997,1.041191074
1,12,6,0,6.098432994,2610.016065,12.14777299,0.9780493
1,12,7,0,6.439265389,3519.959991,393.6892929,0.975548881
1,12,8,0,6.529719216,2893.719627,190.2725398,0.953657843
1,12,9,0.303632478,4.502735989,2533.247883,510.1242109,1.001324092
1,12,10,0.23095079,2.831907738,3070.440572,1533.10384,0.974173583
1,12,11,0.333906593,4.472205903,2697.359734,1645.83893,1.036682192
1,12,12,0.327186188,3.902543704,3347.452404,443.7237717,0.999072711
1,12,13,0.367637699,5.189955044,2739.315436,3085.252909,0.970146664
1,12,14,0.45481746,5.382549711,4519.217915,10797.31541,1.00698928
1,12,15,0.26726601,3.689435839,4864.61805,9491.614942,1.024549483
1,12,16,0.23212364,5.481153369,4295.645792,8941.099031,0.971899115
1,12,17,0.207407511,4.68039469,3987.673742,8212.936065,1.011931434
1,12,18,0.149374353,6.759211661,3855.082687,9726.368709,0.99275972
1,12,19,0.188043107,6.552603779,3990.930897,8500.548229,0.945668553
1,12,20,0,4.61732515,3994.540283,6784.228243,1.000095667
1,12,21,0,3.219975153,3153.874154,6913.482063,1.026539262
1,12,22,0,4.80936107,2048.904068,1435.721337,0.935989924
1,12,23,0,5.749788375,2893.37406,98.25015847,0.950585211
1,12,24,0,4.235137602,3035.211602,807.7731981,0.971680911
1,13,1,0,9.636735363,3872.063778,289.2081507,0.966644517
1,13,2,0,10.95357232,3253.74692,25.79245718,0.959586816
1,13,3,0,9.428035809,3158.685579,97.85459507,0.981929873
1,13,4,0,10.21715889,3583.995293,1228.292353,0.964645056
1,13,5,0,11.06621647,3139.221187,1982.7645,1.000843676
1,13,6,0,10.71261815,3517.971439,718.5583982,0.975579213
1,13,7,0,8.52137772,3440.830881,883.7491815,0.986601046
1,13,8,0,11.11469538,2956.666627,962.837978,1.007391008
1,13,9,0.015623546,10.18801948,2326.369992,512.8071565,0.96118817
1,13,10,0.098548232,8.658411676,3239.468496,1490.567189,0.977389692
1,13,11,0.069062223,10.74405555,3228.378363,2317.244878,0.993070872
1,13,12,0.117065085,8.630387409,3390.311697,4268.344193,0.978675179
1,13,13,0.074638015,8.487872985,3758.948437,2109.462735,0.93642246
1,13,14,0.011372006,9.269668229,5527.267123,10200.89543,0.99069529
1,13,15,0.161283552,9.333968103,5312.981048,10324.47903,0.953271309
1,13,16,0.084719106,10.4392349,3771.693023,8961.184609,1.014972869
1,13,17,0.058041769,9.902811306,4533.008707,8995.861808,0.97673108
1,13,18,0.065458728,10.86472577,3913.148456,9433.319066,1.005093791
1,13,19,0.087479166,8.600869719,3569.194159,6246.439127,0.983405763
1,13,20,0,10.25832946,3391.363873,8060.108568,0.992482667
1,13,21,0,9.551478362,2948.852049,7177.705621,0.979473576
1,13,22,0,10.92949967,2640.132515,1474.935509,0.983597942
1,13,23,0,8.977847068,2884.534037,836.741691,0.963850969
1,13,24,0,8.672603175,3656.900461,1158.683305,0.970159975
1,14,1,0,0,3389.303542,1683.152144,0.986599715
1,14,2,0,0,4133.778202,984.5673041,0.965884848
1,14,3,0,0,3602.377594,432.5317066,1.013132841
1,14,4,0,0,3002.905533,26.97991698,0.961725275
1,14,5,0,0,3983.877211,548.2573665,0.963936251
1,14,6,0,0,2789.240378,282.1942472,0.989335319
1,14,7,0,3.619194933,3797.411728,562.7904715,0.99925022
1,14,8,0.492792356,0,2795.457318,213.9057908,1.014267089
1,14,9,0.601326249,0,3329.098086,1526.860722,0.989369911
1,14,10,0.74409362,0,2957.659978,1960.297662,0.997919761
1,14,11,0.728808813,0,2643.849859,3858.715057,0.97560298
1,14,12,0.773037163,0,2831.361695,154.2703892,0.970891148
1,14,13,0.891353101,0,3317.81234,2915.843165,0.966668313
1,14,14,0.857716556,3.613506561,4398.631868,10273.68533,0.950290039
1,14,15,0.73190718,0,4472.064227,9018.708215,0.992393528
1,14,16,0.609504963,0,3564.295306,8389.745483,0.990210626
1,14,17,0.613414624,3.851137991,4831.812272,9164.270951,0.938308429
1,14,18,0.528080948,3.933932385,3727.358665,9607.133492,1.029816005
1,14,19,0.409125513,0,4109.356471,7123.420573,0.988198973
1,14,20,0.377704868,3.842606582,3745.20051,7408.779509,1.034100959
1,14,21,0.299457807,0,3252.304597,8946.833772,1.011421957
1,14,22,0,0,3654.141726,0.334832305,0.970776876
1,14,23,0,0,3355.142031,1486.358146,0.991214652
1,14,24,0,3.540839017,2798.870047,1232.675383,0.984363792
1,15,1,0,4.876693211,2989.541189,620.4902924,1.00265168
1,15,2,0,3.237989967,2884.772584,485.4567757,1.00361831
1,15,3,0,6.86140567,3226.569511,1234.989851,0.938352191
1,15,4,0,3.954549203,3108.957036,513.0194173,0.948815611
1,15,5,0,5.802220002,3583.501242,849.9425865,0.991984979
1,15,6,0,6.237630434,3943.932932,1015.180184,0.969294135
1,15,7,0,4.404767572,2753.114017,19.55277029,1.020941372
1,15,8,0.320816547,5.466661389,3345.660314,1358.509692,0.971434796
1,15,9,0.442507848,5.530210044,3430.799916,1785.404811,1.006461328
1,15,10,0.382926191,3.883584297,2672.934908,357.8772135,0.990280049
1,15,11,0.436200108,6.941142735,3165.507275,2090.948927,0.946374642
1,15,12,0.55854052,5.833058925,2858.188846,717.5521882,1.034976647
1,15,13,0.764609168,3.233660653,3616.937361,2294.428923,0.991858509
1,15,14,0.550757218,6.334067561,4677.228444,9004.910046,0.969391482
1,15,15,0.609542909,5.836647382,4884.803539,9911.77571,1.001897846
1,15,16,0.449744825,4.600108263,4572.221587,9885.401696,0.980156893
1,15,17,0.403388906,3.916454744,4189.963925,7316.109676,0.964392828
1,15,18,0.309465772,3.736325162,3962.598799,9251.904603,0.957389512
1,15,19,0.373614942,5.501773241,3895.702153,7962.410464,0.955814956
1,15,20,0.295545834,5.344173141,3871.837658,6723.834594,0.959687531
1,15,21,0.195338852,5.212590744,3318.228485,6911.256421,1.011073348
1,15,22,0,4.349281325,3429.920601,261.438606,0.97370484
1,15,23,0,4.313690821,2944.639355,527.9569406,0.948875673
1,15,24,0,3.843229196,3752.184101,636.8439933,1.003190809
1,16,1,0,4.531532102,3548.869279,2042.714222,1.009201887
1,16,2,0,5.887226314,3045.001205,665.6079596,0.974646355
1,16,3,0,5.039342247,3323.313963,442.2343717,0.98010576
1,16,4,0,6.721128163,3565.63205,1836.051049,0.964452809
1,16,5,0,6.319125142,3330.116824,758.8073197,0.961468136
1,16,6,0,5.431322888,2792.536269,1927.67907,0.967376004
1,16,7,0,4.846141721,3321.076717,2175.43587,0.970573684
1,16,8,0.249539687,4.327538612,3440.427032,546.6005026,0.987268352
1,16,9,0.225995474,5.230892895,3061.019421,706.1898031,0.965366649
1,16,10,0.308419593,5.563446517,2917.634509,301.5343985,0.990599759
1,16,11,0.175204265,5.229152102,3155.848693,1718.732167,0.944125951
1,16,12,0.295332619,6.646520324,2497.980227,1177.449568,0.941832177
1,16,13,0.297933698,5.541601591,3247.230287,3403.232244,1.02016532
1,16,14,0.425330959,6.078478155,4336.846959,9744.471089,0.980369318
1,16,15,0.217266603,4.33702526,5049.01163,10571.8426,0.993063888
1,16,16,0.209423718,5.252337312,4479.174227,8679.09772,0.990062618
1,16,17,0.211940577,4.847656608,4183.41406,9380.59303,1.00216619
1,16,18,0.131020153,6.162715274,3385.084571,8481.7627,0.981101675
1,16,19,0.245534692,3.714723219,3404.642984,7540.604479,0.976204056
1,16,20,0.116005332,5.625926942,3105.339625,7283.667485,1.018403823
1,16,21,0.121042349,6.932378982,3741.144604,7306.899273,0.98313297
1,16,22,0,2.853930694,3051.826943,393.3426485,0.952877407
1,16,23,0,2.978399879,3694.283688,1720.304853,0.99615309
1,16,24,0,5.238594141,3578.699939,526.4792816,0.989103522
1,17,1,0,10.08696803,3688.36039,3.369157074,0.961788508
1,17,2,0,11.05660417,3315.089093,2888.920502,0.951187021
1,17,3,0,10.73224274,2943.909275,844.8539099,0.995225782
1,17,4,0,10.89486979,3229.687233,138.6572386,1.02629091
1,17,5,0,11.10319442,3421.127196,512.9801564,0.954116273
1,17,6,0,9.678706819,2619.724694,747.8961057,0.972570038
1,17,7,0,10.07262236,3386.045129,1259.970326,0.981978642
1,17,8,0.07717502,10.72046639,3444.00572,90.97109966,0.958566127
1,17,9,0.036681536,10.76098223,2807.206454,3048.919948,1.000495534
1,17,10,0.08448213,11.12139268,2956.042508,716.6318023,1.014465697
1,17,11,0.076237023,10.60060705,3320.689188,1723.074998,1.007951079
1,17,12,0.176654945,10.49539148,3156.597848,3143.370379,0.990564422
1,17,13,0.072895809,8.570315734,4039.06518,2746.807501,0.945319163
1,17,14,0.068087751,8.751869788,4850.643928,8123.598205,0.985044241
1,17,15,0.082108254,10.65177411,5098.341321,8128.247739,0.956661635
1,17,16,0.131693675,8.822515538,5044.297437,9187.435257,0.980067395
1,17,17,0.125530643,9.643348792,3659.637239,8813.66276,0.965135212
1,17,18,0.088015555,10.84345232,5139.085356,8531.731323,1.035288311
1,17,19,0.022295677,8.547867674,3395.983018,7886.673288,0.959989012
1,17,20,0.03434365,10.70719597,2536.436239,5758.972207,0.997298935
1,17,21,0.009418102,10.67985836,2443.719796,5529.461079,0.962577609
1,17,22,0,9.312823255,2997.916662,959.0363698,1.009113461
1,17,23,0,11.12522218,3243.104873,526.3043873,1.016470436
1,17,24,0,9.626241873,2879.143884,1368.767985,0.989470492
